ano,mes,data,regiao,uf,cidade,turistas,turistas_estrangeiros,ocupacao_hoteleira,gasto_medio,faturamento_turismo,eventos_realizados,temperatura_media,nivel_temporada
2015,7,2015-07-01,Centro-Oeste,GO,Aparecida de Goiânia,463979,49062,27.41,565.26,34858088.53,5,22.7,Alta
2015,7,2015-07-01,Centro-Oeste,MT,Cuiabá,356834,7108,72.26,399.4,156729062.15,12,23.3,Baixa
2015,7,2015-07-01,Centro-Oeste,MS,Campo Grande,135282,24382,43.5,738.62,105138237.56,10,25.5,Alta
2015,7,2015-07-01,Sudeste,SP,São Paulo,197440,35249,80.62,1124.53,164794643.05,8,24.5,Média
2015,7,2015-07-01,Sudeste,SP,Campinas,67703,20877,49.09,539.84,16613211.99,7,32.2,Alta
2015,7,2015-07-01,Sudeste,SP,Ribeirão Preto,446755,38968,68.54,527.4,148327093.7,4,23.5,Média
2015,7,2015-07-01,Sudeste,RJ,Rio de Janeiro,177114,57510,62.6,335.77,41849356.25,14,24.9,Alta
2015,7,2015-07-01,Sudeste,RJ,Niterói,157182,45915,78.83,384.32,117863927.31,16,30.0,Baixa
2015,7,2015-07-01,Sudeste,RJ,Nova Iguaçu,117962,30538,79.67,636.87,165529737.58,6,29.1,Alta
2015,7,2015-07-01,Sudeste,RJ,Petrópolis,102086,2499,51.08,398.44,109362638.67,9,28.6,Média
2015,7,2015-07-01,Sudeste,MG,Belo Horizonte,176233,34864,83.74,1147.53,51947462.14,20,29.0,Média
2015,7,2015-07-01,Sudeste,MG,Uberlândia,37527,71366,48.46,1017.71,145180403.8,9,25.6,Média
2015,7,2015-07-01,Sudeste,MG,Juiz de Fora,499851,70369,75.81,420.2,99575321.79,6,25.2,Média
2015,7,2015-07-01,Sudeste,ES,Vitória,52321,35980,50.89,219.21,181059842.95,7,27.5,Baixa
2015,7,2015-07-01,Sudeste,ES,Vila Velha,303620,71515,48.45,1115.26,110456191.53,7,22.3,Alta
2015,7,2015-07-01,Sudeste,ES,Serra,367476,76696,74.01,835.92,23714805.24,9,22.4,Baixa
2015,7,2015-07-01,Sul,PR,Curitiba,297471,12088,66.62,1008.42,157668213.49,7,28.2,Baixa
2015,7,2015-07-01,Sul,PR,Londrina,34669,62080,47.42,1188.22,27810701.22,11,28.5,Média
2015,7,2015-07-01,Sul,SC,Florianópolis,41920,45598,36.9,606.15,86968721.12,9,28.0,Média
2015,7,2015-07-01,Sul,SC,Joinville,97069,23207,67.21,925.42,141034529.26,7,28.4,Média
2015,7,2015-07-01,Sul,RS,Porto Alegre,473701,14142,60.75,621.94,85162763.2,16,27.5,Alta
2015,7,2015-07-01,Sul,RS,Caxias do Sul,219483,9033,69.1,653.01,11957306.25,9,23.4,Baixa
2015,8,2015-08-01,Norte,AM,Manaus,445251,44788,25.21,700.37,44973660.79,5,19.6,Baixa
2015,8,2015-08-01,Norte,PA,Belém,69552,56156,75.63,930.36,73779326.51,12,24.4,Alta
2015,8,2015-08-01,Norte,PA,Santarém,327744,65223,40.31,1054.54,155103288.85,6,23.8,Média
2015,8,2015-08-01,Norte,RO,Porto Velho,179285,55624,49.17,224.71,148223648.83,15,18.9,Média
2015,8,2015-08-01,Norte,TO,Palmas,107906,23341,68.84,456.06,17701360.31,10,31.7,Média
2015,8,2015-08-01,Nordeste,BA,Salvador,434813,76401,43.17,185.75,34770404.81,12,29.8,Média
2015,8,2015-08-01,Nordeste,BA,Feira de Santana,337176,56606,29.66,1084.06,117518244.67,11,25.7,Alta
2015,8,2015-08-01,Nordeste,PE,Recife,434387,8733,42.87,630.6,115934452.3,12,25.6,Baixa
2015,8,2015-08-01,Nordeste,PE,Jaboatão dos Guararapes,320401,72603,81.67,505.82,97088938.77,10,19.5,Média
2015,8,2015-08-01,Nordeste,CE,Fortaleza,111759,30825,74.3,635.49,3697024.71,10,20.1,Alta
2015,8,2015-08-01,Nordeste,CE,Juazeiro do Norte,446597,45901,31.81,195.13,9218042.33,13,29.4,Média
2015,8,2015-08-01,Nordeste,MA,São Luís,282896,16338,77.33,1097.03,23976680.59,11,29.1,Alta
2015,8,2015-08-01,Nordeste,PB,João Pessoa,439105,6591,30.77,1026.98,171513656.49,12,25.6,Baixa
2015,8,2015-08-01,Centro-Oeste,DF,Brasília,51331,42912,66.65,1076.26,77091591.62,12,24.6,Média
2015,8,2015-08-01,Centro-Oeste,GO,Goiânia,228706,44975,34.17,762.12,143413514.83,6,29.9,Baixa
2015,8,2015-08-01,Centro-Oeste,GO,Aparecida de Goiânia,18262,39320,39.63,312.95,35213637.46,14,24.5,Alta
2015,8,2015-08-01,Centro-Oeste,MT,Cuiabá,107084,22165,65.91,562.36,102096304.08,13,24.6,Alta
2015,8,2015-08-01,Centro-Oeste,MS,Campo Grande,492491,42423,94.72,176.17,165383271.33,15,21.7,Baixa
2015,8,2015-08-01,Sudeste,SP,São Paulo,193973,34633,33.91,218.72,167742264.06,15,29.4,Alta
2015,8,2015-08-01,Sudeste,SP,Campinas,365751,43682,32.82,253.11,77565560.32,6,29.6,Alta
2015,8,2015-08-01,Sudeste,SP,Ribeirão Preto,261727,2882,84.64,366.85,98515088.51,6,19.6,Média
2015,8,2015-08-01,Sudeste,RJ,Rio de Janeiro,281939,18004,33.69,333.07,143777990.31,10,29.4,Média
2015,8,2015-08-01,Sudeste,RJ,Niterói,124698,53179,78.28,993.3,48242897.19,9,20.6,Média
2015,8,2015-08-01,Sudeste,RJ,Nova Iguaçu,14743,15086,41.25,631.34,192953666.24,13,27.2,Alta
2015,8,2015-08-01,Sudeste,RJ,Petrópolis,398006,59729,28.74,689.03,47960829.59,9,24.2,Alta
2015,8,2015-08-01,Sudeste,MG,Belo Horizonte,267118,67093,76.52,923.18,149509776.73,6,20.4,Alta
2015,8,2015-08-01,Sudeste,MG,Uberlândia,246205,77764,82.74,495.94,86458312.49,13,23.4,Alta
2015,8,2015-08-01,Sudeste,MG,Juiz de Fora,104311,77012,81.02,296.16,199853215.71,10,21.3,Média
2015,8,2015-08-01,Sudeste,ES,Vitória,365929,16035,36.73,409.93,38853571.54,13,24.4,Média
2015,8,2015-08-01,Sudeste,ES,Vila Velha,28690,13036,27.83,1103.43,82382759.27,12,28.8,Média
2015,8,2015-08-01,Sudeste,ES,Serra,477573,49383,27.11,1101.27,76985908.03,10,21.3,Média
2015,8,2015-08-01,Sul,PR,Curitiba,213846,72799,25.86,629.94,166836325.47,9,26.5,Baixa
2015,8,2015-08-01,Sul,PR,Londrina,57672,75385,36.82,1161.45,93681436.94,16,26.1,Alta
2015,8,2015-08-01,Sul,SC,Florianópolis,397689,48323,25.32,266.98,94239336.77,14,28.0,Baixa
2015,8,2015-08-01,Sul,SC,Joinville,450508,12506,38.53,177.53,155528858.2,8,25.9,Média
2015,8,2015-08-01,Sul,RS,Porto Alegre,123585,55990,30.61,1187.71,88663879.53,7,24.0,Alta
2015,8,2015-08-01,Sul,RS,Caxias do Sul,418902,67156,94.95,651.27,135104254.52,5,34.0,Baixa
2015,9,2015-09-01,Norte,AM,Manaus,291292,44521,84.17,864.34,98860023.66,11,29.9,Alta
2015,9,2015-09-01,Norte,PA,Belém,405946,66388,32.28,286.41,118031538.63,6,23.8,Média
2015,9,2015-09-01,Norte,PA,Santarém,402664,62483,26.21,169.47,10259659.87,8,23.1,Alta
2015,9,2015-09-01,Norte,RO,Porto Velho,159025,36307,31.65,506.37,13870850.7,7,29.0,Alta
2015,9,2015-09-01,Norte,TO,Palmas,284403,36650,74.37,526.78,189545087.58,10,27.0,Alta
2015,9,2015-09-01,Nordeste,BA,Salvador,323207,30519,58.73,1000.89,171881016.04,6,23.5,Alta
2015,9,2015-09-01,Nordeste,BA,Feira de Santana,71598,21146,67.38,700.9,45084399.18,12,22.6,Média
2015,9,2015-09-01,Nordeste,PE,Recife,247225,18749,46.81,256.66,173960881.38,11,24.4,Alta
2015,9,2015-09-01,Nordeste,PE,Jaboatão dos Guararapes,23665,31682,73.57,474.83,21202722.59,8,28.0,Alta
2015,9,2015-09-01,Nordeste,CE,Fortaleza,83872,52850,29.45,770.56,186489387.63,6,27.3,Alta
2015,9,2015-09-01,Nordeste,CE,Juazeiro do Norte,22490,11054,51.87,344.23,83055546.11,10,19.1,Média
2015,9,2015-09-01,Nordeste,MA,São Luís,468645,36529,58.73,701.13,7950161.36,4,28.8,Alta
2015,9,2015-09-01,Nordeste,PB,João Pessoa,10762,48435,84.8,385.09,143297420.75,10,27.6,Alta
2015,9,2015-09-01,Centro-Oeste,DF,Brasília,289400,65265,26.99,257.84,148547601.49,6,24.9,Baixa
2015,9,2015-09-01,Centro-Oeste,GO,Goiânia,445615,66337,35.6,939.23,20985979.38,6,17.7,Alta
2015,9,2015-09-01,Centro-Oeste,GO,Aparecida de Goiânia,157147,60835,54.85,1040.53,96843509.86,9,23.4,Alta
2015,9,2015-09-01,Centro-Oeste,MT,Cuiabá,74995,25521,28.75,1021.08,64805174.71,11,29.0,Baixa
2015,9,2015-09-01,Centro-Oeste,MS,Campo Grande,386025,36429,47.53,918.54,104505259.01,12,19.8,Média
2015,9,2015-09-01,Sudeste,SP,São Paulo,207836,51238,68.15,517.45,50277986.09,8,29.6,Alta
2015,9,2015-09-01,Sudeste,SP,Campinas,339406,28715,70.64,512.74,120996698.48,5,22.0,Alta
2015,9,2015-09-01,Sudeste,SP,Ribeirão Preto,189309,17667,76.21,1020.86,187541473.76,8,26.7,Baixa
2015,9,2015-09-01,Sudeste,RJ,Rio de Janeiro,354890,65447,34.82,1017.46,55536791.74,11,21.8,Alta
2015,9,2015-09-01,Sudeste,RJ,Niterói,300038,48034,28.11,839.68,94999687.42,7,23.1,Baixa
2015,9,2015-09-01,Sudeste,RJ,Nova Iguaçu,492133,67517,82.97,628.9,87369198.16,8,29.7,Baixa
2015,9,2015-09-01,Sudeste,RJ,Petrópolis,485127,29122,43.69,195.01,196746918.7,9,20.3,Baixa
2015,9,2015-09-01,Sudeste,MG,Belo Horizonte,277945,73528,27.48,563.7,40683322.73,13,26.3,Alta
2015,9,2015-09-01,Sudeste,MG,Uberlândia,63006,23856,90.79,574.33,40093631.3,10,25.8,Média
2015,9,2015-09-01,Sudeste,MG,Juiz de Fora,463435,34865,33.34,1166.64,139560669.93,7,26.6,Média
2015,9,2015-09-01,Sudeste,ES,Vitória,113480,19182,50.5,912.4,49514039.04,15,23.3,Alta
2015,9,2015-09-01,Sudeste,ES,Vila Velha,468423,18940,50.02,909.52,113652879.03,12,26.1,Baixa
2015,9,2015-09-01,Sudeste,ES,Serra,423096,43595,88.9,267.98,26783891.71,6,26.8,Alta
2015,9,2015-09-01,Sul,PR,Curitiba,446352,25583,35.31,280.09,7437908.7,6,24.3,Baixa
2015,9,2015-09-01,Sul,PR,Londrina,177741,22274,49.72,743.64,196804237.92,9,25.5,Baixa
2015,9,2015-09-01,Sul,SC,Florianópolis,91013,79269,86.74,504.04,27149584.03,7,27.9,Baixa
2015,9,2015-09-01,Sul,SC,Joinville,256413,2244,65.83,239.58,184593621.63,4,24.7,Baixa
2015,9,2015-09-01,Sul,RS,Porto Alegre,394919,21025,46.2,266.98,121009801.85,12,26.2,Baixa
2015,9,2015-09-01,Sul,RS,Caxias do Sul,157285,33955,43.51,1025.93,4698559.43,6,21.7,Alta
2015,10,2015-10-01,Norte,AM,Manaus,170436,66948,38.15,449.75,80199877.84,6,29.7,Baixa
2015,10,2015-10-01,Norte,PA,Belém,318266,41822,52.09,501.67,105721405.76,4,33.6,Alta
2015,10,2015-10-01,Norte,PA,Santarém,375373,72635,91.42,849.74,71531618.93,7,20.8,Alta
2015,10,2015-10-01,Norte,RO,Porto Velho,365795,52782,48.38,1041.18,24727722.65,13,15.0,Baixa
2015,10,2015-10-01,Norte,TO,Palmas,76417,51363,54.02,1124.19,61408831.55,12,33.0,Alta
2015,10,2015-10-01,Nordeste,BA,Salvador,161990,72669,30.07,950.0,18388572.9,11,24.6,Média
2015,10,2015-10-01,Nordeste,BA,Feira de Santana,141919,67433,36.23,181.06,122424817.74,10,25.8,Baixa
2015,10,2015-10-01,Nordeste,PE,Recife,211551,21074,93.69,1105.8,108513441.31,6,17.3,Média
2015,10,2015-10-01,Nordeste,PE,Jaboatão dos Guararapes,97190,45212,62.07,564.54,86360201.24,6,23.7,Alta
2015,10,2015-10-01,Nordeste,CE,Fortaleza,136689,59056,36.27,915.3,183575688.89,13,25.4,Média
2015,10,2015-10-01,Nordeste,CE,Juazeiro do Norte,420044,30813,85.14,195.75,93315435.57,12,22.9,Baixa
2015,10,2015-10-01,Nordeste,MA,São Luís,258682,62732,92.89,733.37,46301464.06,8,23.4,Alta
2015,10,2015-10-01,Nordeste,PB,João Pessoa,133874,31034,82.76,321.63,59223872.86,9,29.6,Baixa
2015,10,2015-10-01,Centro-Oeste,DF,Brasília,324426,20249,32.66,1077.81,100863109.28,9,26.5,Média
2015,10,2015-10-01,Centro-Oeste,GO,Goiânia,108631,14190,91.8,1136.61,180781878.7,4,23.1,Baixa
2015,10,2015-10-01,Centro-Oeste,GO,Aparecida de Goiânia,40034,48281,88.34,658.81,32194792.49,6,29.7,Média
2015,10,2015-10-01,Centro-Oeste,MT,Cuiabá,133106,12261,93.87,797.96,67356119.22,7,34.6,Alta
2015,10,2015-10-01,Centro-Oeste,MS,Campo Grande,154916,63252,29.9,163.08,173708693.64,12,20.8,Alta
2015,10,2015-10-01,Sudeste,SP,São Paulo,43304,5599,82.4,369.25,122138502.22,13,17.5,Média
2015,10,2015-10-01,Sudeste,SP,Campinas,232801,11773,55.59,1185.12,65712833.45,11,30.3,Alta
2015,10,2015-10-01,Sudeste,SP,Ribeirão Preto,454853,19342,28.56,461.26,169240875.1,18,25.3,Alta
2015,10,2015-10-01,Sudeste,RJ,Rio de Janeiro,116791,65652,49.51,298.69,129535430.86,10,24.0,Baixa
2015,10,2015-10-01,Sudeste,RJ,Niterói,71093,69144,75.33,998.99,120098085.93,13,20.0,Baixa
2015,10,2015-10-01,Sudeste,RJ,Nova Iguaçu,400420,66264,79.04,813.87,28819221.18,7,30.5,Alta
2015,10,2015-10-01,Sudeste,RJ,Petrópolis,304593,59430,40.42,631.64,116942794.24,8,27.5,Alta
2015,10,2015-10-01,Sudeste,MG,Belo Horizonte,94186,69652,63.25,1074.36,194122532.08,5,33.5,Alta
2015,10,2015-10-01,Sudeste,MG,Uberlândia,68330,25829,87.03,1183.82,31076077.81,9,29.4,Baixa
2015,10,2015-10-01,Sudeste,MG,Juiz de Fora,286986,44547,39.87,622.57,122414242.95,4,24.2,Baixa
2015,10,2015-10-01,Sudeste,ES,Vitória,369741,22569,29.92,694.97,79213518.94,4,29.0,Média
2015,10,2015-10-01,Sudeste,ES,Vila Velha,172828,34561,68.91,588.93,141863448.39,5,25.3,Média
2015,10,2015-10-01,Sudeste,ES,Serra,449101,61280,71.6,560.59,84966219.98,7,27.8,Alta
2015,10,2015-10-01,Sul,PR,Curitiba,297957,6518,44.06,281.79,32749121.81,7,23.5,Média
2015,10,2015-10-01,Sul,PR,Londrina,447041,41775,90.8,659.79,121664953.04,6,24.2,Alta
2015,10,2015-10-01,Sul,SC,Florianópolis,468179,54237,88.37,688.62,97586794.84,7,26.2,Média
2015,10,2015-10-01,Sul,SC,Joinville,307713,2716,25.9,297.11,81875505.55,9,25.2,Alta
2015,10,2015-10-01,Sul,RS,Porto Alegre,263219,49373,38.51,490.12,150720943.88,8,28.9,Média
2015,10,2015-10-01,Sul,RS,Caxias do Sul,285335,13050,37.0,813.39,58445456.17,9,14.0,Alta
2015,11,2015-11-01,Norte,AM,Manaus,432432,68501,46.88,242.43,185869380.58,7,26.3,Baixa
2015,11,2015-11-01,Norte,PA,Belém,275352,53776,53.85,522.52,31201347.84,14,19.6,Baixa
2015,11,2015-11-01,Norte,PA,Santarém,188870,62563,44.11,470.73,95663521.9,6,29.5,Média
2015,11,2015-11-01,Norte,RO,Porto Velho,237881,57577,79.64,514.82,76396216.64,9,29.9,Baixa
2015,11,2015-11-01,Norte,TO,Palmas,321741,22153,43.49,485.48,102887600.83,10,29.0,Baixa
2015,11,2015-11-01,Nordeste,BA,Salvador,163764,34333,63.81,612.0,177920714.36,10,26.2,Baixa
2015,11,2015-11-01,Nordeste,BA,Feira de Santana,162785,14522,82.42,308.03,149502456.11,9,23.9,Alta
2015,11,2015-11-01,Nordeste,PE,Recife,37639,50599,36.72,364.54,148706711.02,10,22.2,Baixa
2015,11,2015-11-01,Nordeste,PE,Jaboatão dos Guararapes,138334,39413,45.42,1032.01,159785033.68,5,26.4,Média
2015,11,2015-11-01,Nordeste,CE,Fortaleza,135845,45187,37.52,255.37,164694554.24,15,28.7,Alta
2015,11,2015-11-01,Nordeste,CE,Juazeiro do Norte,461234,59609,84.11,650.86,129408404.48,9,30.3,Média
2015,11,2015-11-01,Nordeste,MA,São Luís,77108,44494,60.93,153.2,61935334.07,5,24.9,Alta
2015,11,2015-11-01,Nordeste,PB,João Pessoa,356183,33813,48.97,806.27,144211456.29,11,29.8,Baixa
2015,11,2015-11-01,Centro-Oeste,DF,Brasília,482860,12100,52.27,259.6,113870750.39,9,15.6,Alta
2015,11,2015-11-01,Centro-Oeste,GO,Goiânia,60486,43935,42.22,569.49,36787544.39,17,29.4,Média
2015,11,2015-11-01,Centro-Oeste,GO,Aparecida de Goiânia,256490,77112,45.66,476.46,89666377.56,10,23.4,Média
2015,11,2015-11-01,Centro-Oeste,MT,Cuiabá,78983,12152,87.06,320.64,175544720.29,8,23.1,Alta
2015,11,2015-11-01,Centro-Oeste,MS,Campo Grande,272502,31297,90.31,841.5,81793382.35,12,30.9,Baixa
2015,11,2015-11-01,Sudeste,SP,São Paulo,101140,79537,57.25,1111.96,165818758.43,7,23.9,Baixa
2015,11,2015-11-01,Sudeste,SP,Campinas,479259,75699,78.47,1078.61,167521391.31,9,18.5,Baixa
2015,11,2015-11-01,Sudeste,SP,Ribeirão Preto,436848,44052,79.05,642.23,82050904.23,19,31.1,Alta
2015,11,2015-11-01,Sudeste,RJ,Rio de Janeiro,472575,10490,58.04,465.19,43565751.55,12,23.9,Baixa
2015,11,2015-11-01,Sudeste,RJ,Niterói,445253,32144,74.8,543.71,9048093.54,8,33.6,Baixa
2015,11,2015-11-01,Sudeste,RJ,Nova Iguaçu,454398,58950,51.95,626.05,80876551.87,11,22.9,Alta
2015,11,2015-11-01,Sudeste,RJ,Petrópolis,76322,13858,51.03,448.79,6819984.99,15,18.5,Baixa
2015,11,2015-11-01,Sudeste,MG,Belo Horizonte,341774,68631,44.0,228.88,65848577.48,5,29.8,Média
2015,11,2015-11-01,Sudeste,MG,Uberlândia,131367,68118,74.1,1183.81,187270912.76,9,26.7,Média
2015,11,2015-11-01,Sudeste,MG,Juiz de Fora,373334,9572,42.15,550.4,123163923.84,8,23.7,Média
2015,11,2015-11-01,Sudeste,ES,Vitória,202675,11244,25.67,992.43,52639777.41,9,24.9,Média
2015,11,2015-11-01,Sudeste,ES,Vila Velha,262080,79814,25.97,291.56,111782356.02,10,27.9,Baixa
2015,11,2015-11-01,Sudeste,ES,Serra,480893,23728,93.14,292.4,44508558.87,8,21.3,Baixa
2015,11,2015-11-01,Sul,PR,Curitiba,212642,34191,64.03,348.98,186285124.55,13,31.7,Baixa
2015,11,2015-11-01,Sul,PR,Londrina,94631,22990,79.56,573.3,198863665.7,4,27.6,Baixa
2015,11,2015-11-01,Sul,SC,Florianópolis,168085,72949,31.09,729.76,76972626.54,6,25.6,Média
2015,11,2015-11-01,Sul,SC,Joinville,316518,64302,91.25,964.88,31414548.29,11,20.9,Alta
2015,11,2015-11-01,Sul,RS,Porto Alegre,457006,64013,92.84,419.51,49699762.96,13,25.5,Baixa
2015,11,2015-11-01,Sul,RS,Caxias do Sul,35965,71155,33.08,1013.94,13288265.64,13,19.3,Baixa
2015,12,2015-12-01,Norte,AM,Manaus,17656,64000,35.96,314.83,20903313.37,7,28.3,Média
2015,12,2015-12-01,Norte,PA,Belém,61611,14706,27.58,605.33,58058216.72,6,26.4,Média
2015,12,2015-12-01,Norte,PA,Santarém,414332,50698,58.03,820.27,153662675.52,10,28.3,Alta
2015,12,2015-12-01,Norte,RO,Porto Velho,390772,54767,25.91,151.52,55535657.07,15,26.3,Alta
2015,12,2015-12-01,Norte,TO,Palmas,393009,52861,43.6,216.45,159847364.79,11,29.6,Média
2015,12,2015-12-01,Nordeste,BA,Salvador,292566,7424,65.37,339.32,56041361.49,12,25.3,Baixa
2015,12,2015-12-01,Nordeste,BA,Feira de Santana,192711,31961,60.9,568.14,158729098.82,8,25.6,Média
2015,12,2015-12-01,Nordeste,PE,Recife,315865,8243,64.77,224.54,177495946.05,10,28.6,Baixa
2015,12,2015-12-01,Nordeste,PE,Jaboatão dos Guararapes,262139,36371,54.7,1146.14,7038990.44,12,31.9,Média
2015,12,2015-12-01,Nordeste,CE,Fortaleza,299952,10518,27.84,703.28,174943041.71,12,27.1,Média
2015,12,2015-12-01,Nordeste,CE,Juazeiro do Norte,238377,49479,46.56,343.67,156211079.42,12,25.3,Média
2015,12,2015-12-01,Nordeste,MA,São Luís,358434,54967,87.43,1153.4,3926590.76,12,28.1,Média
2015,12,2015-12-01,Nordeste,PB,João Pessoa,186253,46351,81.88,1162.17,3527527.48,10,29.9,Média
2015,12,2015-12-01,Centro-Oeste,DF,Brasília,116451,45002,29.17,936.93,133214613.8,10,27.7,Alta
2015,12,2015-12-01,Centro-Oeste,GO,Goiânia,425766,44009,56.65,664.61,60897693.65,12,24.8,Alta
2015,12,2015-12-01,Centro-Oeste,GO,Aparecida de Goiânia,81627,40274,39.98,428.61,196652004.49,9,28.3,Média
2015,12,2015-12-01,Centro-Oeste,MT,Cuiabá,206510,45346,40.04,1089.45,12825383.61,11,22.2,Baixa
2015,12,2015-12-01,Centro-Oeste,MS,Campo Grande,231847,7693,49.02,288.4,42163685.2,8,31.4,Média
2015,12,2015-12-01,Sudeste,SP,São Paulo,429270,48131,35.89,830.9,50347830.03,8,28.9,Média
2015,12,2015-12-01,Sudeste,SP,Campinas,386604,68659,83.05,184.78,50799001.56,8,27.0,Alta
2015,12,2015-12-01,Sudeste,SP,Ribeirão Preto,296194,22555,47.11,1067.41,14307814.33,10,29.9,Média
2015,12,2015-12-01,Sudeste,RJ,Rio de Janeiro,498863,15663,83.69,457.57,44913950.0,11,19.2,Média
2015,12,2015-12-01,Sudeste,RJ,Niterói,201951,53355,70.12,355.45,94211063.66,12,28.1,Média
2015,12,2015-12-01,Sudeste,RJ,Nova Iguaçu,457036,22594,52.89,316.3,25143636.68,12,28.3,Baixa
2015,12,2015-12-01,Sudeste,RJ,Petrópolis,273930,7924,56.93,339.83,4420577.51,8,20.5,Baixa
2015,12,2015-12-01,Sudeste,MG,Belo Horizonte,109675,15860,64.52,783.46,143887037.36,5,27.6,Média
2015,12,2015-12-01,Sudeste,MG,Uberlândia,205483,17044,62.04,303.31,25718710.19,10,29.2,Média
2015,12,2015-12-01,Sudeste,MG,Juiz de Fora,338344,67124,46.86,444.76,131538617.38,9,28.5,Alta
2015,12,2015-12-01,Sudeste,ES,Vitória,356641,24134,78.22,259.04,33214875.58,16,29.5,Média
2015,12,2015-12-01,Sudeste,ES,Vila Velha,13938,6475,67.6,253.9,166012267.81,5,24.9,Alta
2015,12,2015-12-01,Sudeste,ES,Serra,14186,15353,50.67,253.52,183231741.49,12,33.7,Alta
2015,12,2015-12-01,Sul,PR,Curitiba,482687,70110,88.12,1074.28,40167670.11,13,26.6,Média
2015,12,2015-12-01,Sul,PR,Londrina,346563,42234,58.94,1196.56,142094106.93,14,30.2,Média
2015,12,2015-12-01,Sul,SC,Florianópolis,459320,51519,47.59,1046.26,82514283.4,10,25.7,Média
2015,12,2015-12-01,Sul,SC,Joinville,358644,34726,49.39,393.51,77037137.36,13,23.0,Média
2015,12,2015-12-01,Sul,RS,Porto Alegre,329415,70005,72.99,195.87,7236886.59,8,27.6,Média
2015,12,2015-12-01,Sul,RS,Caxias do Sul,55460,36118,37.79,1197.03,1030394.85,8,29.1,Alta
2016,1,2016-01-01,Norte,AM,Manaus,304672,67956,60.39,768.67,104325654.04,14,27.0,Média
2016,1,2016-01-01,Norte,PA,Belém,205107,79061,40.08,1155.24,196339135.36,6,22.1,Média
2016,1,2016-01-01,Norte,PA,Santarém,102635,55880,67.76,1155.85,90395482.31,10,27.0,Média
2016,1,2016-01-01,Norte,RO,Porto Velho,35301,23371,42.39,738.24,50194917.59,10,26.8,Alta
2016,1,2016-01-01,Norte,TO,Palmas,392363,60414,45.82,1045.55,131074127.44,9,28.5,Baixa
2016,1,2016-01-01,Nordeste,BA,Salvador,44277,36681,72.41,260.3,96613479.5,7,27.0,Média
2016,1,2016-01-01,Nordeste,BA,Feira de Santana,243930,28554,33.25,876.79,22944908.96,17,29.6,Alta
2016,1,2016-01-01,Nordeste,PE,Recife,30484,9832,57.58,940.74,3722833.59,8,19.4,Baixa
2016,1,2016-01-01,Nordeste,PE,Jaboatão dos Guararapes,465305,57724,28.93,558.36,80457336.89,6,19.6,Baixa
2016,1,2016-01-01,Nordeste,CE,Fortaleza,101876,47032,68.05,288.61,62704414.92,15,22.4,Alta
2016,1,2016-01-01,Nordeste,CE,Juazeiro do Norte,441982,11423,90.8,748.3,180418780.19,10,21.9,Alta
2016,1,2016-01-01,Nordeste,MA,São Luís,348230,8337,90.23,422.57,141710875.06,7,25.7,Baixa
2016,1,2016-01-01,Nordeste,PB,João Pessoa,251582,44446,66.72,672.21,135330142.76,8,22.7,Alta
2016,1,2016-01-01,Centro-Oeste,DF,Brasília,477984,48060,63.06,893.3,110565369.21,10,25.5,Alta
2016,1,2016-01-01,Centro-Oeste,GO,Goiânia,374935,44628,79.02,616.1,144781292.44,7,24.2,Média
2016,1,2016-01-01,Centro-Oeste,GO,Aparecida de Goiânia,448537,78828,58.21,464.11,156785154.5,13,25.0,Baixa
2016,1,2016-01-01,Centro-Oeste,MT,Cuiabá,200614,12546,85.36,724.7,185192541.89,8,23.0,Baixa
2016,1,2016-01-01,Centro-Oeste,MS,Campo Grande,486106,33996,26.99,340.65,77357895.88,10,22.7,Alta
2016,1,2016-01-01,Sudeste,SP,São Paulo,51653,57467,58.68,385.42,154708627.42,12,9.4,Alta
2016,1,2016-01-01,Sudeste,SP,Campinas,487572,41984,94.22,275.13,76455084.89,16,20.2,Baixa
2016,1,2016-01-01,Sudeste,SP,Ribeirão Preto,247950,37494,89.65,877.62,58202020.43,7,26.7,Baixa
2016,1,2016-01-01,Sudeste,RJ,Rio de Janeiro,475860,48068,55.91,913.86,89662819.85,9,20.8,Baixa
2016,1,2016-01-01,Sudeste,RJ,Niterói,117922,15199,66.76,847.18,185163124.27,6,27.4,Média
2016,1,2016-01-01,Sudeste,RJ,Nova Iguaçu,141035,76667,30.51,269.88,19610253.12,7,26.0,Média
2016,1,2016-01-01,Sudeste,RJ,Petrópolis,495200,20135,87.32,923.91,47440837.27,7,19.3,Baixa
2016,1,2016-01-01,Sudeste,MG,Belo Horizonte,279240,54842,66.58,217.06,170264024.98,6,25.4,Baixa
2016,1,2016-01-01,Sudeste,MG,Uberlândia,463316,26301,25.74,401.39,166167431.09,6,27.7,Baixa
2016,1,2016-01-01,Sudeste,MG,Juiz de Fora,412967,54252,80.67,1099.49,45269599.68,6,25.3,Alta
2016,1,2016-01-01,Sudeste,ES,Vitória,467157,72591,57.19,1087.13,76405742.46,6,21.3,Média
2016,1,2016-01-01,Sudeste,ES,Vila Velha,388863,48997,72.82,542.66,116154481.82,10,28.1,Baixa
2016,1,2016-01-01,Sudeste,ES,Serra,329704,38638,81.12,496.55,199959959.89,10,23.6,Média
2016,1,2016-01-01,Sul,PR,Curitiba,364701,16025,80.92,887.04,178484197.63,11,18.1,Média
